sample_id,eco_id,eco_name,class,tile,source_gpkg
5122,11,E11_Costa_Sur_1,80,CHILE-SJ-18-Z-D,E11_Costa_Sur_1.gpkg
5123,11,E11_Costa_Sur_1,80,CHILE-SK-18-X-B,E11_Costa_Sur_1.gpkg
5124,11,E11_Costa_Sur_1,80,CHILE-SK-18-X-B,E11_Costa_Sur_1.gpkg
5125,11,E11_Costa_Sur_1,80,CHILE-SJ-18-Z-D,E11_Costa_Sur_1.gpkg
5126,11,E11_Costa_Sur_1,80,CHILE-SJ-18-Z-D,E11_Costa_Sur_1.gpkg
5127,11,E11_Costa_Sur_1,80,CHILE-SJ-18-Z-D,E11_Costa_Sur_1.gpkg
5128,11,E11_Costa_Sur_1,80,CHILE-SK-18-X-B,E11_Costa_Sur_1.gpkg
5129,11,E11_Costa_Sur_1,80,CHILE-SK-18-X-B,E11_Costa_Sur_1.gpkg
5130,11,E11_Costa_Sur_1,80,CHILE-SK-18-X-B,E11_Costa_Sur_1.gpkg
5131,11,E11_Costa_Sur_1,80,CHILE-SJ-18-Z-D,E11_Costa_Sur_1.gpkg
5132,11,E11_Costa_Sur_1,80,CHILE-SJ-18-Z-D,E11_Costa_Sur_1.gpkg
5133,11,E11_Costa_Sur_1,80,CHILE-SK-18-X-B,E11_Costa_Sur_1.gpkg
5134,11,E11_Costa_Sur_1,80,CHILE-SJ-18-Z-D,E11_Costa_Sur_1.gpkg
5135,11,E11_Costa_Sur_1,80,CHILE-SJ-18-Z-D,E11_Costa_Sur_1.gpkg
5136,11,E11_Costa_Sur_1,80,CHILE-SJ-18-Z-D,E11_Costa_Sur_1.gpkg
5137,11,E11_Costa_Sur_1,80,CHILE-SJ-18-Z-D,E11_Costa_Sur_1.gpkg
5138,11,E11_Costa_Sur_1,80,CHILE-SJ-18-Z-D,E11_Costa_Sur_1.gpkg
5139,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5140,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5141,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5142,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5143,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5144,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5145,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5146,12,E12_Costa_Sur_2,11,CHILE-SK-18-X-C,E12_Costa_Sur_2.gpkg
5147,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5148,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-C,E12_Costa_Sur_2.gpkg
5149,12,E12_Costa_Sur_2,11,CHILE-SK-18-X-C,E12_Costa_Sur_2.gpkg
5150,12,E12_Costa_Sur_2,11,CHILE-SK-18-X-C,E12_Costa_Sur_2.gpkg
5151,12,E12_Costa_Sur_2,11,CHILE-SK-18-X-C,E12_Costa_Sur_2.gpkg
5152,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5153,12,E12_Costa_Sur_2,11,CHILE-SK-18-X-C,E12_Costa_Sur_2.gpkg
5154,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5155,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5156,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-C,E12_Costa_Sur_2.gpkg
5157,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5158,12,E12_Costa_Sur_2,11,CHILE-SK-18-X-C,E12_Costa_Sur_2.gpkg
5159,12,E12_Costa_Sur_2,11,CHILE-SK-18-X-C,E12_Costa_Sur_2.gpkg
5160,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5161,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-C,E12_Costa_Sur_2.gpkg
5162,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5163,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5164,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5165,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-C,E12_Costa_Sur_2.gpkg
5166,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5167,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5168,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5169,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-C,E12_Costa_Sur_2.gpkg
5170,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5171,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-C,E12_Costa_Sur_2.gpkg
5172,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5173,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5174,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5175,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-C,E12_Costa_Sur_2.gpkg
5176,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5177,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5178,12,E12_Costa_Sur_2,11,CHILE-SK-18-X-C,E12_Costa_Sur_2.gpkg
5179,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5180,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-C,E12_Costa_Sur_2.gpkg
5181,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5182,12,E12_Costa_Sur_2,11,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5183,12,E12_Costa_Sur_2,12,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5184,12,E12_Costa_Sur_2,12,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5185,12,E12_Costa_Sur_2,12,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5186,12,E12_Costa_Sur_2,12,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5187,12,E12_Costa_Sur_2,12,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5188,12,E12_Costa_Sur_2,12,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5189,12,E12_Costa_Sur_2,12,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5190,12,E12_Costa_Sur_2,12,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5191,12,E12_Costa_Sur_2,12,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5192,12,E12_Costa_Sur_2,12,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5193,12,E12_Costa_Sur_2,12,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5194,12,E12_Costa_Sur_2,12,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5195,12,E12_Costa_Sur_2,12,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5196,12,E12_Costa_Sur_2,12,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5197,12,E12_Costa_Sur_2,12,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5198,12,E12_Costa_Sur_2,12,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5199,12,E12_Costa_Sur_2,12,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5200,12,E12_Costa_Sur_2,12,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5201,12,E12_Costa_Sur_2,23,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5202,12,E12_Costa_Sur_2,23,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5203,12,E12_Costa_Sur_2,23,CHILE-SK-18-X-C,E12_Costa_Sur_2.gpkg
5204,12,E12_Costa_Sur_2,23,CHILE-SK-18-X-C,E12_Costa_Sur_2.gpkg
5205,12,E12_Costa_Sur_2,23,CHILE-SK-18-Z-C,E12_Costa_Sur_2.gpkg
5206,12,E12_Costa_Sur_2,23,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5207,12,E12_Costa_Sur_2,23,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5208,12,E12_Costa_Sur_2,23,CHILE-SK-18-X-C,E12_Costa_Sur_2.gpkg
5209,12,E12_Costa_Sur_2,23,CHILE-SK-18-Z-C,E12_Costa_Sur_2.gpkg
5210,12,E12_Costa_Sur_2,23,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5211,12,E12_Costa_Sur_2,23,CHILE-SK-18-X-C,E12_Costa_Sur_2.gpkg
5212,12,E12_Costa_Sur_2,23,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5213,12,E12_Costa_Sur_2,24,CHILE-SK-18-Z-C,E12_Costa_Sur_2.gpkg
5214,12,E12_Costa_Sur_2,24,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5215,12,E12_Costa_Sur_2,24,CHILE-SK-18-Z-C,E12_Costa_Sur_2.gpkg
5216,12,E12_Costa_Sur_2,24,CHILE-SK-18-X-C,E12_Costa_Sur_2.gpkg
5217,12,E12_Costa_Sur_2,24,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5218,12,E12_Costa_Sur_2,24,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5219,12,E12_Costa_Sur_2,24,CHILE-SK-18-X-C,E12_Costa_Sur_2.gpkg
5220,12,E12_Costa_Sur_2,24,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5221,12,E12_Costa_Sur_2,24,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5222,12,E12_Costa_Sur_2,24,CHILE-SK-18-X-C,E12_Costa_Sur_2.gpkg
5223,12,E12_Costa_Sur_2,59,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5224,12,E12_Costa_Sur_2,59,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5225,12,E12_Costa_Sur_2,59,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5226,12,E12_Costa_Sur_2,59,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5227,12,E12_Costa_Sur_2,59,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5228,12,E12_Costa_Sur_2,59,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5229,12,E12_Costa_Sur_2,59,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5230,12,E12_Costa_Sur_2,59,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5231,12,E12_Costa_Sur_2,59,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5232,12,E12_Costa_Sur_2,60,CHILE-SK-18-Z-C,E12_Costa_Sur_2.gpkg
5233,12,E12_Costa_Sur_2,60,CHILE-SK-18-Z-C,E12_Costa_Sur_2.gpkg
5234,12,E12_Costa_Sur_2,60,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5235,12,E12_Costa_Sur_2,60,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5236,12,E12_Costa_Sur_2,60,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5237,12,E12_Costa_Sur_2,60,CHILE-SK-18-Z-C,E12_Costa_Sur_2.gpkg
5238,12,E12_Costa_Sur_2,60,CHILE-SK-18-Z-C,E12_Costa_Sur_2.gpkg
5239,12,E12_Costa_Sur_2,66,CHILE-SK-18-X-C,E12_Costa_Sur_2.gpkg
5240,12,E12_Costa_Sur_2,66,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5241,12,E12_Costa_Sur_2,66,CHILE-SK-18-Z-A,E12_Costa_Sur_2.gpkg
5242,13,E13_Andes_Sur_Costa,11,CHILE-SK-18-Z-C,E13_Andes_Sur_Costa.gpkg
5243,13,E13_Andes_Sur_Costa,11,CHILE-SL-18-X-C,E13_Andes_Sur_Costa.gpkg
5244,13,E13_Andes_Sur_Costa,11,CHILE-SK-18-Z-C,E13_Andes_Sur_Costa.gpkg
5245,13,E13_Andes_Sur_Costa,11,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5246,13,E13_Andes_Sur_Costa,11,CHILE-SL-18-Z-A,E13_Andes_Sur_Costa.gpkg
5247,13,E13_Andes_Sur_Costa,11,CHILE-SK-18-Z-C,E13_Andes_Sur_Costa.gpkg
5248,13,E13_Andes_Sur_Costa,11,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5249,13,E13_Andes_Sur_Costa,11,CHILE-SL-18-Z-A,E13_Andes_Sur_Costa.gpkg
5250,13,E13_Andes_Sur_Costa,11,CHILE-SK-18-Z-C,E13_Andes_Sur_Costa.gpkg
5251,13,E13_Andes_Sur_Costa,11,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5252,13,E13_Andes_Sur_Costa,11,CHILE-SK-18-Z-C,E13_Andes_Sur_Costa.gpkg
5253,13,E13_Andes_Sur_Costa,11,CHILE-SK-18-Z-C,E13_Andes_Sur_Costa.gpkg
5254,13,E13_Andes_Sur_Costa,11,CHILE-SL-18-Z-A,E13_Andes_Sur_Costa.gpkg
5255,13,E13_Andes_Sur_Costa,11,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5256,13,E13_Andes_Sur_Costa,11,CHILE-SK-18-Z-C,E13_Andes_Sur_Costa.gpkg
5257,13,E13_Andes_Sur_Costa,11,CHILE-SK-18-Z-C,E13_Andes_Sur_Costa.gpkg
5258,13,E13_Andes_Sur_Costa,11,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5259,13,E13_Andes_Sur_Costa,11,CHILE-SK-18-Z-C,E13_Andes_Sur_Costa.gpkg
5260,13,E13_Andes_Sur_Costa,11,CHILE-SK-18-Z-C,E13_Andes_Sur_Costa.gpkg
5261,13,E13_Andes_Sur_Costa,11,CHILE-SK-18-Z-C,E13_Andes_Sur_Costa.gpkg
5262,13,E13_Andes_Sur_Costa,11,CHILE-SK-18-Z-C,E13_Andes_Sur_Costa.gpkg
5263,13,E13_Andes_Sur_Costa,11,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5264,13,E13_Andes_Sur_Costa,11,CHILE-SK-18-Z-C,E13_Andes_Sur_Costa.gpkg
5265,13,E13_Andes_Sur_Costa,11,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5266,13,E13_Andes_Sur_Costa,11,CHILE-SK-18-Z-C,E13_Andes_Sur_Costa.gpkg
5267,13,E13_Andes_Sur_Costa,11,CHILE-SK-18-Z-C,E13_Andes_Sur_Costa.gpkg
5268,13,E13_Andes_Sur_Costa,11,CHILE-SL-18-Z-A,E13_Andes_Sur_Costa.gpkg
5269,13,E13_Andes_Sur_Costa,12,CHILE-SL-18-Z-A,E13_Andes_Sur_Costa.gpkg
5270,13,E13_Andes_Sur_Costa,23,CHILE-SL-18-X-C,E13_Andes_Sur_Costa.gpkg
5271,13,E13_Andes_Sur_Costa,23,CHILE-SL-18-Z-A,E13_Andes_Sur_Costa.gpkg
5272,13,E13_Andes_Sur_Costa,23,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5273,13,E13_Andes_Sur_Costa,23,CHILE-SL-18-X-C,E13_Andes_Sur_Costa.gpkg
5274,13,E13_Andes_Sur_Costa,23,CHILE-SL-18-Y-B,E13_Andes_Sur_Costa.gpkg
5275,13,E13_Andes_Sur_Costa,23,CHILE-SL-18-X-C,E13_Andes_Sur_Costa.gpkg
5276,13,E13_Andes_Sur_Costa,23,CHILE-SL-18-Z-A,E13_Andes_Sur_Costa.gpkg
5277,13,E13_Andes_Sur_Costa,23,CHILE-SL-18-X-C,E13_Andes_Sur_Costa.gpkg
5278,13,E13_Andes_Sur_Costa,23,CHILE-SL-18-Z-A,E13_Andes_Sur_Costa.gpkg
5279,13,E13_Andes_Sur_Costa,59,CHILE-SL-18-Y-B,E13_Andes_Sur_Costa.gpkg
5280,13,E13_Andes_Sur_Costa,59,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5281,13,E13_Andes_Sur_Costa,59,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5282,13,E13_Andes_Sur_Costa,59,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5283,13,E13_Andes_Sur_Costa,59,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5284,13,E13_Andes_Sur_Costa,59,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5285,13,E13_Andes_Sur_Costa,59,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5286,13,E13_Andes_Sur_Costa,59,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5287,13,E13_Andes_Sur_Costa,59,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5288,13,E13_Andes_Sur_Costa,59,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5289,13,E13_Andes_Sur_Costa,59,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5290,13,E13_Andes_Sur_Costa,59,CHILE-SL-18-X-C,E13_Andes_Sur_Costa.gpkg
5291,13,E13_Andes_Sur_Costa,59,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5292,13,E13_Andes_Sur_Costa,59,CHILE-SL-18-Z-A,E13_Andes_Sur_Costa.gpkg
5293,13,E13_Andes_Sur_Costa,59,CHILE-SL-18-X-C,E13_Andes_Sur_Costa.gpkg
5294,13,E13_Andes_Sur_Costa,59,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5295,13,E13_Andes_Sur_Costa,59,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5296,13,E13_Andes_Sur_Costa,60,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5297,13,E13_Andes_Sur_Costa,60,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5298,13,E13_Andes_Sur_Costa,60,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5299,13,E13_Andes_Sur_Costa,60,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5300,13,E13_Andes_Sur_Costa,60,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5301,13,E13_Andes_Sur_Costa,60,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5302,13,E13_Andes_Sur_Costa,66,CHILE-SL-18-Z-A,E13_Andes_Sur_Costa.gpkg
5303,13,E13_Andes_Sur_Costa,66,CHILE-SL-18-Z-A,E13_Andes_Sur_Costa.gpkg
5304,13,E13_Andes_Sur_Costa,66,CHILE-SL-18-Z-A,E13_Andes_Sur_Costa.gpkg
5305,13,E13_Andes_Sur_Costa,66,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5306,13,E13_Andes_Sur_Costa,66,CHILE-SL-18-Z-A,E13_Andes_Sur_Costa.gpkg
5307,13,E13_Andes_Sur_Costa,66,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5308,13,E13_Andes_Sur_Costa,66,CHILE-SL-18-Z-A,E13_Andes_Sur_Costa.gpkg
5309,13,E13_Andes_Sur_Costa,66,CHILE-SL-18-Z-A,E13_Andes_Sur_Costa.gpkg
5310,13,E13_Andes_Sur_Costa,66,CHILE-SL-18-X-C,E13_Andes_Sur_Costa.gpkg
5311,13,E13_Andes_Sur_Costa,67,CHILE-SL-18-X-A,E13_Andes_Sur_Costa.gpkg
5312,14,E14_Estepa_patagonica,11,CHILE-SN-19-V-B,E14_Estepa_patagonica.gpkg
5313,14,E14_Estepa_patagonica,11,CHILE-SN-19-V-B,E14_Estepa_patagonica.gpkg
5314,14,E14_Estepa_patagonica,11,CHILE-SN-19-V-D,E14_Estepa_patagonica.gpkg
5315,14,E14_Estepa_patagonica,11,CHILE-SN-19-V-A,E14_Estepa_patagonica.gpkg
5316,14,E14_Estepa_patagonica,11,CHILE-SN-19-V-D,E14_Estepa_patagonica.gpkg
5317,14,E14_Estepa_patagonica,11,CHILE-SN-19-V-D,E14_Estepa_patagonica.gpkg
5318,14,E14_Estepa_patagonica,11,CHILE-SN-19-V-B,E14_Estepa_patagonica.gpkg
5319,14,E14_Estepa_patagonica,11,CHILE-SN-19-V-D,E14_Estepa_patagonica.gpkg
5320,14,E14_Estepa_patagonica,11,CHILE-SN-19-V-D,E14_Estepa_patagonica.gpkg
5321,14,E14_Estepa_patagonica,11,CHILE-SN-19-V-D,E14_Estepa_patagonica.gpkg
5322,14,E14_Estepa_patagonica,11,CHILE-SN-19-V-B,E14_Estepa_patagonica.gpkg
5323,14,E14_Estepa_patagonica,11,CHILE-SN-18-X-B,E14_Estepa_patagonica.gpkg
5324,14,E14_Estepa_patagonica,11,CHILE-SN-19-V-D,E14_Estepa_patagonica.gpkg
5325,14,E14_Estepa_patagonica,11,CHILE-SN-18-X-B,E14_Estepa_patagonica.gpkg
5326,14,E14_Estepa_patagonica,11,CHILE-SN-19-V-D,E14_Estepa_patagonica.gpkg
5327,14,E14_Estepa_patagonica,11,CHILE-SN-19-V-D,E14_Estepa_patagonica.gpkg
5328,14,E14_Estepa_patagonica,15,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5329,14,E14_Estepa_patagonica,15,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5330,14,E14_Estepa_patagonica,15,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5331,14,E14_Estepa_patagonica,15,CHILE-SL-19-V-C,E14_Estepa_patagonica.gpkg
5332,14,E14_Estepa_patagonica,15,CHILE-SL-19-V-C,E14_Estepa_patagonica.gpkg
5333,14,E14_Estepa_patagonica,15,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5334,14,E14_Estepa_patagonica,15,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5335,14,E14_Estepa_patagonica,15,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5336,14,E14_Estepa_patagonica,15,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5337,14,E14_Estepa_patagonica,15,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5338,14,E14_Estepa_patagonica,15,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5339,14,E14_Estepa_patagonica,15,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5340,14,E14_Estepa_patagonica,15,CHILE-SL-19-V-C,E14_Estepa_patagonica.gpkg
5341,14,E14_Estepa_patagonica,15,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5342,14,E14_Estepa_patagonica,15,CHILE-SL-19-V-C,E14_Estepa_patagonica.gpkg
5343,14,E14_Estepa_patagonica,15,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5344,14,E14_Estepa_patagonica,15,CHILE-SL-19-V-C,E14_Estepa_patagonica.gpkg
5345,14,E14_Estepa_patagonica,15,CHILE-SL-19-V-C,E14_Estepa_patagonica.gpkg
5346,14,E14_Estepa_patagonica,15,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5347,14,E14_Estepa_patagonica,15,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5348,14,E14_Estepa_patagonica,15,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5349,14,E14_Estepa_patagonica,15,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5350,14,E14_Estepa_patagonica,18,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5351,14,E14_Estepa_patagonica,18,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5352,14,E14_Estepa_patagonica,18,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5353,14,E14_Estepa_patagonica,18,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5354,14,E14_Estepa_patagonica,18,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5355,14,E14_Estepa_patagonica,18,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5356,14,E14_Estepa_patagonica,18,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5357,14,E14_Estepa_patagonica,18,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5358,14,E14_Estepa_patagonica,18,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5359,14,E14_Estepa_patagonica,18,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5360,14,E14_Estepa_patagonica,18,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5361,14,E14_Estepa_patagonica,18,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5362,14,E14_Estepa_patagonica,18,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5363,14,E14_Estepa_patagonica,18,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5364,14,E14_Estepa_patagonica,18,CHILE-SL-19-Y-A,E14_Estepa_patagonica.gpkg
5365,14,E14_Estepa_patagonica,23,CHILE-SN-19-V-B,E14_Estepa_patagonica.gpkg
5366,14,E14_Estepa_patagonica,23,CHILE-SN-19-X-A,E14_Estepa_patagonica.gpkg
5367,14,E14_Estepa_patagonica,23,CHILE-SN-19-X-A,E14_Estepa_patagonica.gpkg
5368,14,E14_Estepa_patagonica,23,CHILE-SN-19-V-B,E14_Estepa_patagonica.gpkg
5369,14,E14_Estepa_patagonica,23,CHILE-SN-19-X-A,E14_Estepa_patagonica.gpkg
5370,14,E14_Estepa_patagonica,23,CHILE-SN-19-X-A,E14_Estepa_patagonica.gpkg
5371,14,E14_Estepa_patagonica,23,CHILE-SN-19-X-A,E14_Estepa_patagonica.gpkg
5372,14,E14_Estepa_patagonica,23,CHILE-SN-19-X-A,E14_Estepa_patagonica.gpkg
5373,14,E14_Estepa_patagonica,23,CHILE-SN-19-V-B,E14_Estepa_patagonica.gpkg
5374,14,E14_Estepa_patagonica,23,CHILE-SN-19-X-A,E14_Estepa_patagonica.gpkg
5375,14,E14_Estepa_patagonica,23,CHILE-SN-19-X-A,E14_Estepa_patagonica.gpkg
5376,14,E14_Estepa_patagonica,23,CHILE-SN-19-X-A,E14_Estepa_patagonica.gpkg
5377,14,E14_Estepa_patagonica,23,CHILE-SN-19-X-A,E14_Estepa_patagonica.gpkg
5378,14,E14_Estepa_patagonica,23,CHILE-SN-19-X-A,E14_Estepa_patagonica.gpkg
5379,14,E14_Estepa_patagonica,23,CHILE-SN-19-X-A,E14_Estepa_patagonica.gpkg
5380,14,E14_Estepa_patagonica,23,CHILE-SN-19-V-B,E14_Estepa_patagonica.gpkg
5381,14,E14_Estepa_patagonica,23,CHILE-SN-19-V-B,E14_Estepa_patagonica.gpkg
